sum_score,click_des_count,liberary_related_count,liberary_unrelated_count,strategy_count,click_restart_count,click_determine_count,related_time,unrelated_time,launch_action_diff,first_des_time,related_time_rate,related_count_rate,strage_rate
0.6486486486486487,0.25,0.2,0.5,0.0,0.25,0.06299212598425197,0.6477272727272727,0.46226415094339623,0.12698412698412698,0.7644628099173554,0.5377358490566038,0.2857142857142857,0.0
0.6486486486486487,0.0,0.1,0.2,0.375,0.4166666666666667,0.07874015748031496,0.20454545454545456,0.2641509433962264,0.07142857142857142,0.0,0.391304347826087,0.3333333333333333,1.0
0.0,0.0,0.2,0.7,0.625,1.0,0.9133858267716536,0.10227272727272728,0.18867924528301888,0.07936507936507936,0.15289256198347106,0.3103448275862069,0.2222222222222222,0.35802469135802467
0.918918918918919,0.25,0.2,0.2,0.0,0.08333333333333333,0.29133858267716534,0.375,0.16037735849056603,0.23015873015873015,0.16942148760330578,0.66,0.5,0.0
0.2702702702702703,0.0,0.5,0.7,0.0,0.0,0.1968503937007874,0.375,0.7735849056603774,0.7380952380952381,0.24380165289256198,0.28695652173913044,0.4166666666666667,0.0
0.7837837837837838,0.5,0.3,0.8,0.6875,0.0,0.3937007874015748,0.26136363636363635,0.2358490566037736,1.0,0.32231404958677684,0.4791666666666667,0.2727272727272727,0.7705314009661836
0.8108108108108109,0.0,0.2,0.2,0.0,0.0,0.10236220472440945,0.09090909090909091,0.27358490566037735,0.15873015873015872,0.07024793388429752,0.21621621621621623,0.5,0.0
0.6486486486486487,0.25,1.0,1.0,0.0,0.08333333333333333,0.2440944881889764,0.7159090909090909,0.9716981132075472,0.7579365079365079,0.15702479338842976,0.3795180722891566,0.5,0.0
0.7297297297297297,0.0,0.0,0.1,0.125,0.08333333333333333,0.08661417322834646,0.0,0.03773584905660377,0.21031746031746032,0.18181818181818182,0.0,0.0,0.32222222222222224
0.2702702702702703,0.0,0.0,0.0,0.0,0.08333333333333333,0.11023622047244094,0.0,0.0,0.25793650793650796,0.1652892561983471,0.0,0.0,0.0
0.918918918918919,0.0,0.6,0.9,1.0,0.5833333333333334,0.5196850393700787,0.4090909090909091,0.29245283018867924,0.23015873015873015,0.10330578512396695,0.5373134328358209,0.4,0.9098039215686274
0.13513513513513514,0.5,0.1,0.4,0.875,0.5833333333333334,0.7007874015748031,0.03409090909090909,0.3584905660377358,0.24603174603174602,0.1487603305785124,0.07317073170731707,0.2,0.6265432098765432
0.5135135135135135,1.0,0.2,0.4,0.375,0.3333333333333333,0.4251968503937008,0.14772727272727273,0.29245283018867924,0.0,0.6239669421487604,0.29545454545454547,0.3333333333333333,0.3972602739726027
0.5675675675675675,0.25,0.0,0.1,0.0,0.0,0.015748031496062992,0.0,0.08490566037735849,0.18253968253968253,0.15702479338842976,0.0,0.0,0.0
0.6486486486486487,0.0,0.0,0.1,0.1875,0.16666666666666666,0.11811023622047244,0.0,0.02830188679245283,0.09126984126984126,0.09504132231404959,0.0,0.0,0.42647058823529416
0.2702702702702703,0.5,0.1,0.6,0.0,0.25,0.28346456692913385,0.125,0.14150943396226415,0.5238095238095238,1.0,0.4230769230769231,0.14285714285714285,0.0
0.6486486486486487,0.0,0.2,0.4,0.0,0.0,0.11811023622047244,0.10227272727272728,0.11320754716981132,0.12301587301587301,0.04132231404958678,0.42857142857142855,0.3333333333333333,0.0
0.8648648648648649,0.75,0.2,0.0,0.0,0.08333333333333333,0.1889763779527559,0.4090909090909091,0.0,0.21825396825396826,0.22727272727272727,1.0,1.0,0.0
0.5405405405405406,0.5,0.4,0.4,0.625,1.0,0.5275590551181102,0.5113636363636364,0.4056603773584906,0.8571428571428571,0.23553719008264462,0.5113636363636364,0.5,0.562015503875969
0.7297297297297297,0.0,0.1,0.2,0.0,0.0,0.09448818897637795,0.0,0.1509433962264151,0.42857142857142855,0.18181818181818182,0.0,0.3333333333333333,0.0
0.6486486486486487,0.5,0.2,0.1,0.5625,0.0,0.3543307086614173,0.26136363636363635,0.14150943396226415,0.3373015873015873,0.23553719008264462,0.6052631578947368,0.6666666666666666,0.6796875
0.9459459459459459,0.0,0.5,0.4,0.8125,0.08333333333333333,0.4645669291338583,0.45454545454545453,0.2641509433962264,0.051587301587301584,0.1487603305785124,0.5882352941176471,0.5555555555555556,0.8055555555555555
0.3783783783783784,0.0,0.3,0.6,0.4375,0.5,0.3700787401574803,0.7613636363636364,0.42452830188679247,0.5515873015873016,0.09090909090909091,0.5982142857142857,0.3333333333333333,0.5126262626262627
0.918918918918919,0.5,0.0,0.1,0.1875,0.16666666666666666,0.1889763779527559,0.0,0.08490566037735849,0.14285714285714285,0.07024793388429752,0.0,0.0,0.3372093023255814
1.0,0.0,0.2,0.3,0.3125,0.3333333333333333,0.28346456692913385,0.18181818181818182,0.29245283018867924,0.27380952380952384,0.024793388429752067,0.3404255319148936,0.4,0.4393939393939394
0.7837837837837838,0.75,0.5,0.6,0.0625,0.08333333333333333,0.07086614173228346,0.4431818181818182,0.5566037735849056,0.25396825396825395,0.2024793388429752,0.3979591836734694,0.45454545454545453,0.17261904761904762
0.918918918918919,0.25,0.0,0.0,0.25,0.5,0.11811023622047244,0.0,0.0,0.10317460317460317,0.09917355371900827,0.0,0.0,0.5686274509803921
0.8648648648648649,0.0,0.4,0.6,0.0625,0.0,0.23622047244094488,0.2727272727272727,0.19811320754716982,0.5317460317460317,0.11570247933884298,0.5333333333333333,0.4,0.09863945578231292
0.918918918918919,0.0,0.0,0.0,0.0,0.08333333333333333,0.1732283464566929,0.0,0.0,0.3412698412698413,0.22727272727272727,0.0,0.0,0.0
0.40540540540540543,0.0,0.2,1.0,0.0625,0.4166666666666667,0.48031496062992124,0.13636363636363635,1.0,0.7738095238095238,0.1859504132231405,0.1016949152542373,0.16666666666666666,0.060416666666666674
0.8648648648648649,0.5,0.4,0.1,0.75,0.4166666666666667,0.7637795275590551,0.3409090909090909,0.009433962264150943,0.6984126984126984,0.3140495867768595,0.967741935483871,0.8,0.5
0.5405405405405406,0.5,0.0,0.2,0.0,0.08333333333333333,0.0,0.0,0.42452830188679247,0.8452380952380952,0.07024793388429752,0.0,0.0,0.0
0.6216216216216216,0.0,0.3,0.2,0.0,0.25,0.015748031496062992,0.1590909090909091,0.12264150943396226,0.3373015873015873,0.15289256198347106,0.5185185185185185,0.6,0.0
0.7837837837837838,0.0,0.6,0.7,0.25,0.5833333333333334,0.29133858267716534,0.3409090909090909,0.7547169811320755,0.5515873015873016,0.23553719008264462,0.2727272727272727,0.46153846153846156,0.34523809523809523
0.8648648648648649,0.0,0.0,0.0,0.125,0.0,0.023622047244094488,0.0,0.0,0.25396825396825395,0.2396694214876033,0.0,0.0,0.4393939393939394
0.6486486486486487,0.75,0.3,0.6,0.4375,0.25,0.3937007874015748,0.20454545454545456,0.46226415094339623,0.36507936507936506,0.2809917355371901,0.26865671641791045,0.3333333333333333,0.49033816425120774
0.5405405405405406,0.25,0.4,0.5,0.25,0.08333333333333333,0.3464566929133858,0.36363636363636365,0.330188679245283,0.19444444444444445,0.13636363636363635,0.47761194029850745,0.4444444444444444,0.30687830687830686
0.7837837837837838,0.5,0.9,0.5,0.5625,0.3333333333333333,0.6141732283464567,1.0,0.2641509433962264,0.14682539682539683,0.16115702479338842,0.7586206896551724,0.6428571428571429,0.4484536082474227
0.2972972972972973,0.75,0.2,0.4,0.25,0.4166666666666667,0.2047244094488189,0.2159090909090909,0.3018867924528302,0.2896825396825397,0.128099173553719,0.37254901960784315,0.3333333333333333,0.42962962962962964
0.8648648648648649,0.0,0.2,0.1,0.75,0.16666666666666666,1.0,0.2159090909090909,0.08490566037735849,0.17857142857142858,0.25206611570247933,0.6785714285714286,0.6666666666666666,0.3972602739726027
0.918918918918919,0.0,0.0,0.1,0.1875,0.0,0.1968503937007874,0.0,0.05660377358490566,0.11904761904761904,0.07851239669421488,0.0,0.0,0.32954545454545453
0.10810810810810811,0.0,0.1,0.1,0.625,0.4166666666666667,0.5905511811023622,0.1590909090909091,0.07547169811320754,0.1388888888888889,0.1859504132231405,0.6363636363636364,0.5,0.5141843971631206
0.40540540540540543,0.0,0.1,0.1,0.0625,0.0,0.07874015748031496,0.14772727272727273,0.03773584905660377,0.3531746031746032,0.11983471074380166,0.7647058823529411,0.5,0.16666666666666666
0.32432432432432434,0.0,0.2,0.3,0.0625,0.0,0.15748031496062992,0.18181818181818182,0.2358490566037736,0.39285714285714285,0.2066115702479339,0.3902439024390244,0.4,0.12393162393162394
